date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:04:57	433990/433990	---MC-	200	added ('OK')	application/pdf	date:Wed,%2024%20Jan%202024%2011:04:56%20GMT	https://www.lbpam.com/publication/20231026_cp-lbpam_manaos_vf.pdf	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/publication/20231026_cp-lbpam_manaos_vf.pdf	(from https://www.lbpam.com/fr/actualite/articles/manaos-enrichit-son-offre-de-donnees-extra-financieres-en-cooperation-avec-lbp-am)
12:04:58	5059/5059	---M--	200	added ('OK')	image/jpeg	etag:0x8DB6B3A7FABFE07	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/small-crop-[id=1536]aegon-0d65f571131be9e93604f4356036bbf0ad2d8d27.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/small-crop-[id=1536]aegon-0d65f571131be9e93604f4356036bbf0ad2d8d27.jpg	(from https://www.lbpam.com/fr/actualite/portail-decryptage-marche/tous-les-decryptages-marches)
12:04:59	5533/5533	---M--	200	added ('OK')	image/jpeg	etag:0x8DC12AF81395D48	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/small-crop-[id=3147]illustration-lettre-sstrat-janvier-2024-32b5dab8088b6bfe40a1c1bf805626a65e76024a.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/small-crop-[id=3147]illustration-lettre-sstrat-janvier-2024-32b5dab8088b6bfe40a1c1bf805626a65e76024a.jpg	(from https://www.lbpam.com/fr/actualite/decryptage-marche/des-perspectives-plus-constructives-mais-pas-parfaites)
12:04:59	40658/40658	---M--	200	added ('OK')	image/jpeg	etag:0x8DC12AF4DD97131	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/illustration-lettre-sstrat-janvier-2024-377009560fa2e7324ca73e16b8a89b0fcfe951bf.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/illustration-lettre-sstrat-janvier-2024-377009560fa2e7324ca73e16b8a89b0fcfe951bf.jpg	(from https://www.lbpam.com/fr/actualite/decryptage-marche/des-perspectives-plus-constructives-mais-pas-parfaites)
12:05:00	13618/13618	---M--	200	added ('OK')	image/png	etag:0x8DC12ADA6FDDDEF	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/lettre-strat-janvier-5d242088af2b366fcca6a0e13aefb63de03a442f.PNG	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/lettre-strat-janvier-5d242088af2b366fcca6a0e13aefb63de03a442f.png	(from https://www.lbpam.com/fr/actualite/decryptage-marche/des-perspectives-plus-constructives-mais-pas-parfaites)
12:05:18	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:05:00%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000944183	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000944183.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:05:18	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:05:00%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010302679	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010302679.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:05:18	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:05:00%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000008963	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000008963.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:05:23	568156/568156	---MC-	200	added ('OK')	application/pdf	date:Wed,%2024%20Jan%202024%2011:05:00%20GMT	https://www.lbpam.com/publication/2024-01-lettre-strategie-investissement-1.pdf	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/publication/2024-01-lettre-strategie-investissement-1.pdf	(from https://www.lbpam.com/fr/actualite/decryptage-marche/des-perspectives-plus-constructives-mais-pas-parfaites)
12:05:33	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:05:19%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000009755	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000009755.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:05:36	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:05:19%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010302661	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010302661.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:05:36	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:05:19%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013345709	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013345709.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:05:41	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:05:24%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010497099	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010497099.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:05:48	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:05:34%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000003592	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000003592.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:05:53	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:05:36%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000004343	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000004343.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:05:53	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:05:36%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010302695	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010302695.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:05:58	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:05:41%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013185576	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013185576.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:06:06	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:05:49%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013483583	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013483583.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:06:11	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:05:54%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013230059	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013230059.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:06:11	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:05:54%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0011608439	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0011608439.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:06:16	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:05:59%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0011610682	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0011610682.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:06:23	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:06:06%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0011608421	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0011608421.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:06:29	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:06:12%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013245396	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013245396.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:06:29	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:06:12%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010871905	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010871905.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:06:33	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:06:16%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000936528	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000936528.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:06:41	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:06:24%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000939829	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000939829.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:06:46	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:06:29%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010506899	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010506899.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:06:46	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:06:29%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013522547	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013522547.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:06:51	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:06:34%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010316224	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010316224.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:06:58	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:06:41%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010241919	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010241919.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:07:04	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:06:47%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010748368	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010748368.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:07:04	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:06:47%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010750901	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010750901.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:07:08	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:06:51%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010750919	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010750919.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:07:16	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:06:59%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000288094	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000288094.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:07:21	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:07:04%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000288102	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000288102.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:07:21	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:07:04%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010302711	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010302711.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:07:26	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:07:09%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010922146	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010922146.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:07:33	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:07:16%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013483609	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013483609.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:07:39	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:07:22%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000288078	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000288078.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:07:39	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:07:22%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000288086	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000288086.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:07:43	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:07:26%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010613331	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010613331.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:07:51	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:07:34%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010782219	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010782219.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:07:57	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:07:40%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000446304	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000446304.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:07:57	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:07:40%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000446296	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000446296.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:08:01	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:07:44%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr001400b1n3	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr001400b1n3.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:08:08	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:07:51%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013450798	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013450798.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:08:14	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:07:57%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000004962	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000004962.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:08:14	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:07:57%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0012902435	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0012902435.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:08:18	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:08:01%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0012902427	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0012902427.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:08:26	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:08:09%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013304706	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013304706.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:08:32	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:08:15%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013456027	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013456027.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:08:32	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:08:15%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013304680	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013304680.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:08:32	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:08:19%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000423378	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000423378.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:08:32	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:08:26%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000423360	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000423360.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:08:32	672194/672194	---M--	200	added ('OK')	image/png	etag:0x8DB933C38EF84F1	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/design-sans-titre--2822-29-e1f0c90e08fd5f3a218f6a9419886ebde2f99392.png	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/design-sans-titre--2822-29-e1f0c90e08fd5f3a218f6a9419886ebde2f99392.png	(from https://www.lbpam.com/fr/notre-identite/france-is-back)
12:08:32	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:08:32%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010613430	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010613430.html	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:08:33	76387/76387	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202024%2011:08:33%20GMT	https://www.lbpam.com/fr/actualite/articles/france-is-back-fait-etape-a-lyon-coup-de-projecteur	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/actualite/articles/france-is-back-fait-etape-a-lyon-coup-de-projecteur.html	(from https://www.lbpam.com/fr/notre-identite/france-is-back)
12:08:33	511038/511038	---MC-	200	added ('OK')	application/pdf	date:Wed,%2024%20Jan%202024%2011:08:33%20GMT	https://www.lbpam.com/publication/ComplianceDoc/LBPAM_plaquette_France_is_BackEngagt_Territoires__cre%cc%81aprod_2.pdf	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/publication/ComplianceDoc/LBPAM_plaquette_France_is_BackEngagt_Territoires__cre%25CC%2581aprod_2.pdf	(from https://www.lbpam.com/fr/notre-identite/france-is-back)
12:08:33	69306/69306	---M--	200	added ('OK')	image/jpeg	etag:0x8DB8848959C0F6A	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/fib--v10-36bfced17f2969091486f3eae7c457e038a0013d.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/fib--v10-36bfced17f2969091486f3eae7c457e038a0013d.jpg	(from https://www.lbpam.com/fr/notre-identite/france-is-back)
12:08:34	26482/26482	---M--	200	added ('OK')	image/jpeg	etag:0x8DB6B3A85A4D168	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/img-podcasts-ddc5957aea4bd1d2c1562f783ae06fd11dc954d0.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/img-podcasts-ddc5957aea4bd1d2c1562f783ae06fd11dc954d0.jpg	(from https://www.lbpam.com/fr/notre-identite/france-is-back)
12:08:35	5553/5553	---M--	200	added ('OK')	image/jpeg	etag:0x8DB9294EAF7D47E	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/small-crop-[id=2573]header-gamme-solidaire-efbb597891105b5dd566ab96e3a12f2ff4f0a2e1.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/small-crop-[id=2573]header-gamme-solidaire-efbb597891105b5dd566ab96e3a12f2ff4f0a2e1.jpg	(from https://www.lbpam.com/fr/notre-identite/gamme-citoyenne-vers-une-societe-plus-solidaire)
12:08:35	153981/153981	---M--	200	added ('OK')	image/jpeg	etag:0x8DB9294D115561E	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/header-gamme-solidaire-fe5c05b7ee626f99e35dd7b3d2b99393044fe2b8.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/header-gamme-solidaire-fe5c05b7ee626f99e35dd7b3d2b99393044fe2b8.jpg	(from https://www.lbpam.com/fr/notre-identite/gamme-citoyenne-vers-une-societe-plus-solidaire)
12:08:36	90759/90759	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202024%2011:08:35%20GMT	https://www.lbpam.com/fr/actualite/articles/gamme-de-partage-de-lbp-am-et-tocqueville-finance	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/actualite/articles/gamme-de-partage-de-lbp-am-et-tocqueville-finance.html	(from https://www.lbpam.com/fr/notre-identite/gamme-citoyenne-vers-une-societe-plus-solidaire)
12:08:36	26259/26259	---M--	200	added ('OK')	image/jpeg	etag:0x8DB6B3A83CAB106	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/siel-bleu-fond-vert-817e609654a20b41687745fe88a67a98a36a1116.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/siel-bleu-fond-vert-817e609654a20b41687745fe88a67a98a36a1116.jpg	(from https://www.lbpam.com/fr/notre-identite/gamme-citoyenne-vers-une-societe-plus-solidaire)
12:08:36	23219/23219	---M--	200	added ('OK')	image/jpeg	etag:0x8DB6B3A9271280C	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/nature-2050-fond-vert-8e5544cc54b8ec4cab2e77af54d9186525d59391.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/nature-2050-fond-vert-8e5544cc54b8ec4cab2e77af54d9186525d59391.jpg	(from https://www.lbpam.com/fr/notre-identite/gamme-citoyenne-vers-une-societe-plus-solidaire)
12:08:36	16505/16505	---M--	200	added ('OK')	image/jpeg	etag:0x8DB6B3A8DA6E4B1	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/louvre-fond-dotation---00f0fc647d3ea02a5021bfa4da6d6b6f257da733.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/louvre-fond-dotation---00f0fc647d3ea02a5021bfa4da6d6b6f257da733.jpg	(from https://www.lbpam.com/fr/notre-identite/gamme-citoyenne-vers-une-societe-plus-solidaire)
12:08:37	10137/10137	---M--	200	added ('OK')	image/jpeg	etag:0x8DB76F8C488D308	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/droits-humains-1a6066404d940fb1227797a9ed257a30057ffabd-a543918747deda0591378f994d02b3ad3051e4a9.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/droits-humains-1a6066404d940fb1227797a9ed257a30057ffabd-a543918747deda0591378f994d02b3ad3051e4a9.jpg	(from https://www.lbpam.com/fr/notre-identite/gamme-citoyenne-vers-une-societe-plus-solidaire)
